submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-03-27 09:46:07,95bf44b74c2c85afef76609883eea462064573dee1d6f25824c58f73899882f0,132207724,"Smartphone Motorola Moto E4 Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Quad-Core 1.3GHz 16GB 4G Câmera 13MP - Azul Safira",,Celulares e Smartphones,Smartphone,Muito bom este produto.,3,Yes,Bom em todos os aspectos. ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,1998.0,M,SP
2018-01-05 07:17:15,f7557299b6be20e3862f286036342114edf8537a97beadd4ab6a7ddba5641515,132450708,Carrinho de Bebê Passeio Cosco Moove Cinza Trama 3 Posições de inclinação,,Bebês,Passeio,Gostei muito do produto,4,Yes,"Carrinho ótimo, rodinhas resistentes, chegou antes do prazo. Recomendo !!",1992.0,F,RS
2018-04-15 16:09:16,9376961d60c1636bcca3e6e4e02792c9d064dddf927bf7fad6dd8e44979665e5,10570487,Redermic R Olhos 15ml,,Beleza e Perfumaria,Dermocosméticos,Gostei muito do produto,5,Yes,Entregou antes do prazo. Produto em perfeitas condições,1976.0,F,PR
2018-05-08 08:41:21,8435a295d53bb3351df33ba9927b55fa6e9227c22c1ae741e5bcf06551017027,25385816,Bota Feminina Over The Knee Preta Via Marte - 171006,,Moda,Feminino,Perfeita,5,Yes,"Tamanho ótimo, tem regulagem, material de qualidade e entrega super rápida.",1991.0,F,RJ
2018-03-17 11:09:43,3fb04a2840338c093090296d300f4b5ddcd70bbd50433fa6c3b804a9948e6f8c,27549650,Trava De Segurança Antifurto Cambio E Freio De Mão 2 Chaves - Techone,,Automotivo,Seguros e Serviços,Produto bom,3,Yes,"Produto atendeu minhas expectativas, preço baixo e Boa qualidade!",1988.0,M,SP
2018-04-11 08:05:50,be1dc47833bde4655db023ca8c086f54961c99b4f09e0b18dd84033c14d4af62,17281771,Divã Chenile Luxo São Pet Para Cães E Gatos - Vermelho,,Pet Shop,Cães,os tamanhos,2,Yes,,1951.0,F,SP
2018-03-07 07:05:24,53bb1c49808b09fca63a5901655395a624636c32bb4a3cbdeee6b688dff1e65d,132220822,"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro",motorola,Celulares e Smartphones,Smartphone,Lindo,5,Yes,Produto de ótima qualidade. entrega impecável. Americanas sempre arrebentando na prestação de serviços.,1981.0,F,MG
2018-03-09 05:03:10,9d69b2f4f4ceef4e2b1cf568945aecbde9107469685d8a3a23f0eb97a9b9500b,132649725,Game - Call Of Duty WWII - Xbox One,,Games,Xbox One,Excelente,5,Yes,"Como sempre, chegou antes do prazo e em boas condições.",1956.0,M,RJ
2018-05-24 15:57:39,5f9868619d0042594a7612eb74341349031a1cdfc5446468d70c3a1ebbe66230,120596267,Livro - Psicofarmacologia: Bases Neurocientíficas e Aplicações Práticas,,Livros,Medicina e Saúde,Excelente compra,5,Yes,Produto excelente e entregue antes do prazo previsto.,1983.0,M,RN
2018-01-20 14:22:19,4e6dfff27a2c22fd3d9e19eca8f27bae7dc7b0980e8670ff9499ca1d41ac2e5e,8411454,Banquinho De Plástico Infantil Catty Azul,,Móveis,Banco e Banqueta,Qualidade Tramontina,5,Yes,"Produto qualidade Tramontina, fabricação nacional, resistente.",1981.0,M,RS
2018-05-10 16:14:28,0d5f2cfeeabd1edaefb28ebcad399e5627bbe5c04bc30bd3e0b778262a13a601,132578699,"Smartphone Asus 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Wi-Fi Câmera Traseira 16MP Dual Frontal 20 + 8MP  - Rosê Gold",,Celulares e Smartphones,Smartphone,Amei,5,Yes,,1980.0,F,SP
2018-04-14 19:47:53,3523d03a85d1debf03a58c8c7545d65f09cef16c0a8ea3cb004caa8ce32c170e,15498132,Kit Recarga Cartuchos Hp 500ml 662 122 901 74 60 664 61 75 21 27 56 57 22 28 74 Tinta Corante,,Informática e Acessórios,Cartucho,Recomendo..,4,Yes,Chegou antes do tempo.. produto de qualidade..recomendo..,1974.0,M,PR
2018-04-14 08:53:48,5ff4625753c8d271f81ce7909f4dd4c47089197f339328e38e801d1441e38efc,128010777,"Smartphone Samsung Galaxy J7 Metal Dual Chip Android 6.0 Tela 5.5"" 16GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,Excelente,5,Yes,Ótimo site para compra recomendo a entrega foi bem antes do esperando adorei..,1984.0,F,SP
2018-05-14 06:31:26,ce549aa31ca198e5e0f6b395d10ef1476c2d0afad16ecf4373122ebc8eb35ae9,125969392,Top Esportivo Malwee Liberta Listrado,malwee liberta,Vestuário Esportivo,Feminino,Produto bom,3,Yes,"O top é bom, atende a expectativa. É duplo e bem firme.",1987.0,F,SP
2018-01-25 06:22:54,e0c692759bf3ae47dae34e6b5fc60f78502bf40b9d76ec86a4cb954a441d36b7,8476877,Antena Externa Para Tv Digital Proeletronic Uhf Pq45-1040 Banda Iv E V Log,,TV e Home Theater,Acessórios para TV e Vídeo,Ótimo,4,Yes,Antena de boa qualidade pegando bem mais canais adorei.,1981.0,F,SP
2018-05-30 10:36:23,a36bdd34042a678c69972c8b84d6a4ed50be8bbfbec3acb04a91b63fa1284dbc,132601043,Livro - A Química dos Bolos: Receitas e Segredos Para Dias Mais Doces,,Livros,Culinária e Gastronomia,Gostei muito,5,Yes,"Livro maravilhoso, explicado nos mínimos detalhes, imagens do passo a passo, ilustrações maravilhosa do livro. super recomendo",1989.0,M,SP
2018-03-29 17:17:21,67f7471826232acddb099b1db00a85b9d371f93a015ebd1f1d136f63dd4ec9b4,17482961,Relógio Masculino De Luxo Curren Resistente A Água 8106,,Relógios,,Entrega de relógio,4,Yes,Produto entregue antes do prazo..satisfeita com a compra.,1972.0,F,SP
2018-04-05 12:34:40,db495edfb9869476758028c97a4cbe24880583af018ca8b1059fe38f94c27d4b,128010777,"Smartphone Samsung Galaxy J7 Metal Dual Chip Android 6.0 Tela 5.5"" 16GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,Produto excelente. Chegou no tempo previsto.,5,Yes,"Celular bom, chegou no tempo previsto. Sempre me atualizando onde estava usando o modo rastreio. Apenas uma observação. A transportadora direct não atende nossos telefonemas e nem da informações. Essa foi minha pequena raiva. Porém produto excelente.",1994.0,M,AM
2018-02-25 15:18:54,aac00ec7f5a72255a8664c8d120a518be54bdd34a58b501ff4503f00c2c2fbf6,7929824,Antena Interna Amplificada Hdtv Proeletronic Prohd-2000a,,TV e Home Theater,Acessórios para TV e Vídeo,Gostei do produto,4,Yes,"Além do designer ser bonito vem com opção para instalação no interior ou exterior. Pegou bem os canais mesmo no interior de casa, qualidade de imagem muito boa.",1987.0,F,MG
2018-03-19 10:17:18,6f697f0b8cabcfa581030d5ba2f218dd97e1645a048041c78963fae8041396dd,122423909,HD Externo Portátil Seagate Expansion 2TB USB 3.0 Preto,seagate,Informática e Acessórios,HD Externo,INDIGNADO,1,No,ATÉ AGORA NÃO RECEBI ESSE PRODUTO . ESTOU INDIGNADO COM ESSA COMPRA. ESTÃO FALTANDO COM O RESPEITO COM O CONSUMIDOR. O QUE PARECE SER COMPENSADOR PASSA A SER REVOLTANTE.,1960.0,M,RO
2018-01-24 20:33:23,47b66cc8a3e735befe8adfcb5d5193c803103706edd038ce222875e74b81893b,23250832,Fraldas Huggies Turma Da Mônica Soft Touch M 46un.,,Bebês,Higiene e Saúde,Excelente qualidade,5,Yes,"Fralda excelente, atende todas expectativas, não vaza, sempre seca, macia para a pele do bebê, ajusta-se ao corpo do bebê. Não troco, não abro mão da escolha #HuggiesSoftTouch #TheInsidersBrasil",1983.0,F,SP
2018-04-24 01:08:36,271a819f231975f3819debf5bf8a10aea3c5cb1d23014aa4663aba067526f910,126912831,"Painel Bancada para TV até 48"" Navi Avelã - Móveis Bechara",moveis bechara,Móveis,"Rack, Estante e Painel",Painel,4,Yes,"Super recomendo, produto de boa qualidade. Entrega rápida",1993.0,F,SP
2018-01-17 09:35:10,14f862ef9b23c8b3eb374bc4c71d6a30358d5b45b4407f4df2a663f76934d928,110601202,Fone de Ouvido - MX 250 - Sennheiser,,Áudio,Fones de Ouvido,Bom custo x beneficio,4,Yes,"O som é limpo e nítido, com graves audíveis e agudos um pouco altos. Comparado com os Philips baratinhos este é um bom upgrade.",1990.0,M,SC
2018-02-23 16:13:41,a30a948cfdd41a26400d8f3299c2528dac38103cb99e11e4b3a7edf8353f1a31,22848363,Blu-ray - Power Rangers,,Bebês,Enxoval do bebê,Ainda Ñ chegou !,1,No,"O produto ainda não chegou , os outras que a loja mandou chegou rapidamente ,mas esse em específico ainda estar em caminho o prazo que foi dado é muito longo !",1990.0,M,CE
2018-03-07 15:43:38,24ecf2e0c1251fc974f24f789d543ec0ee4a5641d998b4b6dffd87bde4a657e9,127743039,Jogo de Panelas Tramontina Paris 7 Peças Cereja Alumínio,tramontina,Utilidades Domésticas,Panelas,Gostamos muito do produto,4,Yes,Conhecemos o produto na casa de nossa filha. usamos bastante lá e quando vimos optamos em adquirir pois o produto é bom e muito bonito.,1948.0,M,MG
2018-02-22 18:39:17,36fbf6bb4cd59b6f175f54d9ecfc8052eb34a0848a4aa90fce9c36b1fe6afc9b,28346686,Controle Xbox 360 Com Fio Led Verde - Pro50,,Games,Xbox 360,produto bom mais quebra rapido,1,No,gostei do produto e bom mais nao durou nem 1 ano e ta com mau contato no fio nao recomendo,1997.0,M,SP
2018-04-16 17:20:49,e56ad2cdfbd5ed1a3f41a9f71348fadc8778af942adc8563bab989e52fffbbe0,133234775,Geladeira / Refrigerador Consul Frost Free Duplex CRM35  275 Litros - Branca,,Eletrodomésticos,Geladeira / Refrigerador,Ótima compra,5,Yes,"Produto muito bom com um preço sensacional. Não é muito grande o refrigerador, porém o congelador compensa, justo o que eu precisava. E chegou uma semana antes do prazo.",1988.0,M,SC
2018-01-01 18:46:41,85f68863ba7750608633ca674ee7cf095a2690af29b3083f5a31ddc58761d8a2,131765847,"Smart TV LED 49"" LG 49UJ6525 Com Conversor Digital 4 HDMI 2 USB Painel Ips, Hdr e Magic Mobile",lg,TV e Home Theater,TV,excelente,5,Yes,muito bom tanto a loja como a entrega super rapido..,1983.0,M,TO
2018-04-01 17:31:05,e121696d1bc1b24d3e657c02b629d6e5a12be02796af9a625a7bad017e0e8d34,26906318,Poltrona De Amamentação Balanço E Puff Valentina Bege - Phoenix Baby,,Móveis,Poltrona,Ótima qualidade,4,Yes,"Gostei muito da poltrona e puff, ótima qualidade porem nao e das mais confortáveis, pois o encosto e bemmm reto! Mas e bonita e tamanho nao exagerado!",1983.0,F,RO
2018-04-19 20:02:06,ec20e35a7959fc90903e6a5fb9fe9c2ceddf4d098501e0ec731b3d751bcc2e58,21822782,Jogo De Cama Solteiro Minnie Liberty 3 Peças Disney Santista,,"Cama, Mesa e Banho",Linha Infantil,custo benefício ruim,2,No,achei o tecido áspero . Não tem acabamento  nas extremidades dos pés e da cabeça.,1947.0,F,MG
2018-05-10 18:34:43,947d6a121bf5e12f9b3e9c09b0e166894cf7d1614e095622a1d42f0b32915104,14154277,Placa Eletrônica Potência Lavadora Electrolux Ltc07 Bivolt 70200562,,Eletrodomésticos,Peças de Reposição,NAO RECEBI O PRODUTO,1,No,"faz um mes da compra e nao recebi o produto, desejo o cancelamento.",,M,AL
2018-01-28 20:45:22,6244494ba1eb2968622524c1c7dbdc985f9aff73e9ade96dcb552cad92112142,131984644,Jogo Fala Aí - Edição Família - Hasbro,,Brinquedos,Jogos,Diversão com interação da família e amigos,4,Yes,Jogos com interação da família e amigos são sempre divertidos. .,1956.0,F,MG
2018-05-15 19:13:20,8aba077421c8b95bb9dff5eea5dc24bba339f4783f4379e64f413c9405e52bfb,133210044,Álbum da Copa do Mundo Rússia 2018 com Capa Dura + 60 figurinhas,,Livros,Esportes,Figurinhas,3,Yes,Comprei com 60 figurinhas e veio apenas 30 estou decepcionado,1997.0,M,SP
2018-01-05 07:16:51,19c747d7d63ce246bc6cb84db9e3c5bc7fdf9168b8981295e711bb26867cb241,23584927,Fone De Ouvido M Headphone P15 Bluetooth 4.0 Fm Micro Sd,,Áudio,Fones de Ouvido,Não gostei muito do produto,2,No,"A única coisa interessante no fone é que ele é sem fio, mas a qualidade do som é muito ruim, não tem nenhum tipo de equalização ou de outro tipo de tecnologia, a não ser por ser sem fio.",1986.0,M,DF
2018-01-18 07:27:30,30847cb6bc38f82abcff2b58b9ae2250914ddd4fb9731b9b263c486bbcb4ac86,11765561,Bistequeira Fortaleza,,Utilidades Domésticas,Panelas,Gostei,3,Yes,"Gostei do produto, mas pensei que a frigideira era lisa.",1975.0,F,PR
2018-05-25 12:54:14,80513f56675cf7ea0c65ef5eb29e83027d6ad00141c71c6758471cce0e8684e6,128235790,Cadeira Multi Assento Bumbo - Azul,bumbo,Bebês,Alimentação,Perfeito,4,Yes,Hhhhhhhjjjknvvb cccfddghjjkkknn Hbbvcddghjjjkklllkjm Vvvxxsssrtyuokkjgffsawryjj Jbbvcdswuyhdhjjj,1973.0,M,RJ
2018-01-16 14:55:50,18114d8870908da5379c39b41c6f0e2e0f4cf7789c6193e78326d82ca1ae53b9,17746569,Motor Chevrolet Performance 572 Completo 720hp Deluxe,,Automotivo,,Bom,2,No,"Coloquei no meu Corcel 73 mas não ficou muito bom, acho que é  porque o carro é  da concorrente, mesmo assim vale a pena pelo preço bem acessível.",1970.0,M,PR
2018-03-02 08:36:52,fac069018cb80815607ed80e46243aa40ecae037d62234bc38bf604dc5ab6dc1,30483947,Mini Cooler Polar Quente Frio Bivolt Prata 15Latas,,Eletrodomésticos,Geladeira / Refrigerador,muito fofa,3,Yes,"mantém refrigerado apenas, mas, não refrigera o produto quente, apesar disso, o produto é funcional e uma graça.",1971.0,F,SP
2018-03-14 12:16:47,d8bff752918dc674af1b917083584216689c747a87a5f30e81fd10d2dbfb0bbc,122611184,Varal Vertical Branco - Metaltru,metaltru,Utilidades Domésticas,"Cabide, Cestos e Varal de Roupas",Produto de Qualidade,5,Yes,Exatamemente o que eu queria! Um produto que ocupa pouquíssimo espaço e cabe muitas peças de roupas. Ideal para roupas de bebes. Vou comprar outro pois a entrega é super rápida!!,1981.0,M,RJ
2018-04-24 07:39:55,579419f2df89a8e7dd9dbe024d5c29ed15897fbc45933d06abdb46a0b4484e3c,22747721,Caixa De Som Bluetooth A Prova D´Agua - Azul,,Áudio,Dock Station e Caixas Bluetooth,Péssima escolha,1,No,"Muitas horas carregando para durar pouco tempo. Mesmo com volume baixo, não mexendo nas funções e colocando o celular próximo a ela para poupar bateria, mesmo assim descarrega muito fácil. Fiquei dois dias sem usar e não funciona mais e nem recarrega mais. Dinheiro jogado fora. Pelo preço que paguei nem vale a pena trocar, pois não quero mais esse produto.",1967.0,M,SP
2018-04-06 01:43:44,bb181dc13492c7b9c8e718c388a1945785d4a085bee8901b2177347422732fb9,27828355,Kit - Livros De Colorir Para Pais,,Livros,Artes,Desenhos não agradáveis,2,No,"Entrega dentro do prazo , Produto sem avarias ! No kit vem o livro Feito Tatuagem não gostei dos desenhos ,mal finalizados , muito fora do contexto de tatuagem .  O outro livro do kit Tal pai tal filho é médio , os desenhos não são tão chamativos  A qualidade dos papéis dos livros são boas",1985.0,F,SP
2018-04-09 20:46:40,757e117df2e1f2a6297245d0a69641b96c4ed9f6bb40cca0decdcbb5bece82eb,132221770,"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum",motorola,Celulares e Smartphones,Smartphone,Muito bom o produto.,3,Yes,"Aparelho bom, câmera excelente. Eu indico esse aparelho.",1953.0,M,RJ
2018-01-10 10:01:21,33072d65a7f59a4aa2d54ee1b21aabc206fd1a41a28b62ad1b10bacd40d956c2,25572437,"Smartphone Alcatel A5 Led, Prata, 5085j, Tela De 5.2",,Celulares e Smartphones,Smartphone,Loja Irresponsável,1,No,"Comprei esse celular faz 30 dias, não recebi até o presente momento  e ainda me pede pra avaliar o produto? Avaliar o que? Vou avaliar essa loja  que é pior loja de varejo que existe! Não recomendo pra ninguém! Não  sei como esse site esta no ar, vendem e não entrega o produto. Isso é estelionato!",1980.0,M,SP
2018-01-18 09:34:46,1d3ecfbd373fc72a6a408c8bcf81217a7896be392f1ab193277c70d7bd799513,28472638,Álbum de Fotos Luxo Masculino 500 fotos - 10x15,,Papelaria,Álbuns de Fotografia,QUALIDADE,2,No,A QUALIDADE DO PRODUTO PODERIA SER MELHOR E O MATERIAL TAMBÉM PODERIA SER DE UMA QUALIDADE MELHOR,1975.0,F,SP
2018-01-31 08:54:12,5f5f977e57427a71c4f0972e210461bfa9b02ac54c591afaf1c3820f9310354a,27216448,Suporte Veicular Universal Articulado Sucção Para Celular Tablet Gps,,Automotivo,Suporte Veicular para Celular,Gostei do produto.,4,Yes,Ótimo produto. Chegou antes do prazo previsto para entrega. Recomendo.,1983.0,M,MG
2018-04-23 01:16:31,04b3a9532bcb79e17be655b642b24fd706d4be731edd83f3b6b880707bab092a,27998100,Balança De Banheiro Digital Vidro Temperado Até 180 Kg,,Saúde,Higiene Pessoal,Ótimo!,5,Yes,"Ótimo Produto! Recomendo! Porém desta vez o demorou mais que o prometido a entrega, acredito que pelas greves frequentes dos Correios. Mas valeu a espera.",1982.0,F,RS
2018-02-25 13:18:20,931ecf30f4321887bfb18f2ab384b44dae6ecf4c85ff2de1706f2975451eb55d,7494878,Barbeador Philips AquaTouch Plus AT891/14,philips,Beleza e Perfumaria,Barbearia,Gostei muito do produto,4,Yes,"Ótimo produto e entrega antes do previsto, recomendo!!!",1983.0,F,SP
2018-05-26 00:27:10,a50ea1852d2cae85395fc9c9fdbe48a18a0b3298e276b2913f1fc1e8c9923526,21999810,Ssd 120gb Kingston A400 Sata Iii Sa400s37/120g,,Informática e Acessórios,Memória SSD,exelente,4,Yes,"Produto muito bom, recomendo. cumpre o que promete",1966.0,M,RS
2018-05-18 06:56:24,e97ab6808aa01d6ff07adb27b9e491922193e7a48e70e8afd5d962f3b8eb80e0,19070677,Descola Tudo 2g Loctite,,Papelaria,Colas,desc,5,No,muito bom. o produto é excelente. Confesso que tenho um pouco de receio de comprar produtos pela internet poque hoje não se da pra confiar em nada. Mas obrigada pelo atendimento.,1999.0,F,SP
2018-02-16 06:07:53,4f74ea7bb3ab70925fd81d6baf7607523962b1d69909f5af3d521c00b362b77a,25342638,Eliptico Movement E2 Preto Com Display Lcd,,Esporte e Lazer,Musculação e Fitness,Não gostei,2,No,Equipamento fraco. Parece que vai quebrar durante o uso.,1979.0,M,MG
2018-03-23 06:01:22,ebb3a5ba60342d298cb47b0266360dba8fb59bb2b2578567ebe9e5831741593c,11936080,Copo Para Armazenamento De Leite Materno Philips Avent Kit C/ 10 Unidades,,Bebês,Alimentação,Sem bisfenol,3,Yes,Pode ir no microondas! Não vasa. O único problema é que não cabe na bolsa térmica tradicional de mamadeiras. Serve para o leite assim como para sucos e papinhas.,,F,SP
2018-03-03 11:11:47,4f44747f564ea8d1b7f77111d1bfb74e6dd940a0e35c72eb79b0c62a61abb42b,7852900,Condroton 60 Comprimidos Até 5 Kg Vetnil - 500 Mg,,Pet Shop,Cães,Ótimo,4,Yes,Muito bom chegou antes do prazo kkkkkkkkkkkkllkkkkkk kkkkkkk,1958.0,M,SP
2018-04-08 08:48:17,803291ef2c6b61e0438d157c1d1d4abdbbdf5109b39177393a30a0e77130721f,119682344,Saia Box Tamanho Universal 1 Peça Branca Classic Home,classic home,"Cama, Mesa e Banho",,gostei,4,No,"Ficou linda na cama, entrega super rápida, lojas americanas está de parabéns! Super indico.",1977.0,F,DF
2018-03-29 19:40:17,97504991c55d7053c361d435aeb7106aa41ab3067ffbd54180678cbf5e96857f,24407007,Vitamina D3 100 Comp - Sundown Naturals,,Suplementos e Vitaminas,Vitaminas & Minerais,Produto de ótima qualidade.,4,Yes,"Apesar da qualidade do produto, o anúncio me induziu a comprar a dosagem errada.",1968.0,M,SP
2018-04-27 08:20:08,f67f8beccc0c5ff4e935478d6cc1631cc8dc57439e5c389cb7621dffb9a33bc6,18543968,Copo Com Canudo 650ml Darth Vader - Dark Force,,Utilidades Domésticas,"Copos, Taças e Canecas",muito bom,5,Yes,produto muito bom gostei e recomendo para quem quiser comprar o tamanho então nem se fala é grande,1998.0,M,PR
2018-02-03 16:53:38,c7f541b4692c395570e5a336bbadad98fd061c4a8e0062c17e5adf62d2790262,23318419,Capa Original Premium Quick Cover Clean-up Lg G6 Preta,,Celulares e Smartphones,Acessórios para Celular,NÃO É ORIGINAL,2,No,"PRODUTO DE MARCA ""VOIA"" NÃO É ORIGINAL DA LG - O ANÚNCIO INDUZ AO ERRO DIZENDO SE TRATAR DE UM PRODUTO ORIGINAL",1982.0,M,RS
2018-01-13 10:19:40,d935e7aa8cd82cf2bedc54499f68df9e93be207311244df8e8d99f1d5f9485df,132429722,"Smart TV LED 42"" Philco PH42F10DSGWA Full HD com Conversor Digital 2 HDMI 2 USB Wi-Fi Sleep timer 60Hz Preta",,TV e Home Theater,TV,Totalmente Satisfeito,5,Yes,"Produto de ótima qualidade, todas as funções de uma Smart. Me surpreendeu.",1994.0,M,RJ
2018-04-18 13:31:31,87fabbd05451a98082c829e8968cad0bb2e845acf63c77168fbef5e1d8a6d092,30700959,Jogo Americano Costela de Adão 38x48 cm,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,"Lindo, conforme a foto",5,Yes,"Fiquei muito feliz em receber o produto que atendeu totalmente as minhas expectativas quanto a aparência, por ser exatamente como a ilustração, e o tamanho. Ficou ótimo. Mesmo usando sousplat, o jogo americano ainda se destaca. Amei demais!",1978.0,F,RJ
2018-01-24 04:46:25,a4cea53a9361ce7dc6165dd86e2c8352fdd87af10f2aaeefcc995abd92c02e99,16158321,Mini Caixa De Som Speaker Com Bluetooth E Entrada Usb,,Áudio,Dock Station e Caixas Bluetooth,Excelente,5,Yes,"Como se fala o ditado,o melhor perfume está nos menores frascos,o mesmo falo sobre essa caixinha de som,discreta, pequena e com muito poder de som para sua estrutura, adorei a minha.",1981.0,F,SP
2018-04-13 21:52:15,e652e2a5b37f6f1fcf2ea376722d5de15bb0ab2f56b3f6e3897d0cb8f2995d0d,126474851,Aspirador de Pó Philco Rapid 1000N Vermelho/Preto - 1000W,philco,Eletroportáteis,Aspirador e Vassoura Elétrica,Atende às necessidades.,4,Yes,"Gostei muito do produto, até me surpreendi. É compacto mas muito potente.",1990.0,M,SP
2018-04-28 09:00:30,7aa576aac9502ac91c3dfe9f36e8ace7c636dab396038d982888d626914a3a34,127370658,Conjunto de Panelas Tramontina Paris Aluminio 7 Peças Grafite,tramontina,Utilidades Domésticas,Panelas,PRODUTO ERRADO,3,Yes,"AS PANELAS SÃO BOAS, RESISTENTES .... NÃO GRUDA O ALIMENTO CASO QUEIME.  MAS O JOGO QUE EU COMPREI A MAIOR PANELA VEIO SEM A TAMPA.",1993.0,F,BA
2018-01-27 10:44:52,8b1c505b4ad7103f0feebe53ed5a07a9c48fbbb7c78971c6d29f3e39e4eaefa7,125864831,Fone de Ouvido Pulse Headphone Over Ear Haste Ajustável Preto Hands Free com Microfone Integrado,pulse,Áudio,Fones de Ouvido,Haste de ajuste quebrará em poucos meses,1,No,"O fone possui uma boa qualidade de som, porém tem uma construção frágil. As hastes de ajuste fica sujeita à flexão todas vezes que o fone é colocado e retirado da cabeça. Há um canto vivo nas hastes que vai quebrar e inutilizar o fone. No meu caso só durou 5 meses. Pode durar um pouco mais ou um pouco menos, dependendo da frequência de uso, mas vai quebrar e vai ser em umas das duas hastes. Além disso ele é desconfortável, após alguns minutos de uso a orelha fica dolorida por ser pressionada.   Não recomendo.",1991.0,M,PB
2018-04-20 18:39:07,96f9df1723523b7bdd8e76d74d47a4193ddc58e7d1a90db2ea90312462e4a5a3,6839201,Cadeira de Escritório Secretária Laminada Giratória e com Rodízios - Tecido Preto - Assentex,,Móveis,Cadeira,"NÃO RECEBI O PRODUTO, PORTANTO, NÃO TENHO COMO AVALIAR MELHOR!",2,Yes,"Minha opinião é que o prazo de entrega é muito longo, demorado e o frete é caríssimo!",1974.0,M,SP
2018-01-28 13:06:25,091c20ed005531af59d5dbc093d8d25dfbc56a2fd56a3a75edd18247ea1bc18f,132476748,Jogo de Cama Solteiro Color Art Kalil 3 Peças - Corttex,,"Cama, Mesa e Banho",Jogo de Cama,bonito,3,Yes,"O produto é bonito, mas espero que o produto não desbote e não encolha.",1958.0,F,SP
2018-01-03 08:31:46,96bb138f48e75045dd06384b35dea41921c5a20abeaa2240278e117c14e98065,9159468,Kit Pneu Aro 14 Bridgestone 175/70r14 Seiberling 500 84s 4 Unidades,,Automotivo,Pneus,Otimo,5,Yes,Ótima loja sempre que presiso de algum produto procuro as lojas americanas,1956.0,M,SC
2018-04-17 17:43:46,c4b70d9e176d2c0470ebd382dc18fba4ac88395d8db7b5dc0e5b244fa0e5f7a0,131490767,Umidificador de Ar Ultrassônico Comfort Air 2 Nua-03 - Mondial,,Saúde,Purificadores de Ar,Recebido o produto,5,Yes,"Produto entregue com sucesso, obrigada pela prestação de servico",1978.0,F,ES
2018-05-02 14:42:09,f4ca41bcce4f4e9bbcf9cc27e36ef46d3be6f6570dd892706b95c015230c76ac,21439023,Kit Cftv Dvr Ecd Fullhd 4 Câmeras Segurança Infrav Luxvision,,Casa e Construção,Segurança,Empresa não respeita o consumidor,1,No,Fiz pagamento a vista e ainda esperei mais de 45 dias para a entrega. Quando o produto chegou não era o mesmo que foi feito pedido. Me enviaram um produto inferior. A empresa não respeita o cliente pois esperei mais 20 dias para me darem um retorno. Desisti da troca e devolução de tanto stress. Não recomendo pois a empresa não é de confiança. Pedi a devolução do meu dinheiro mais só aceitam troca. Desisti. Não recomendo pra ninguém.,1982.0,F,MG
2018-05-16 23:08:26,da3b3e88db3d2a071bc89801c742f9d192eaf557eadddf0b4523514585220041,22208738,Paul Mitchell Mitch Reformer - Pasta Modeladora 85g,,Beleza e Perfumaria,Cabelo,Produto perfeito,5,Yes,"Gostei muito do produto,  indico para quem gosta de estar sempre bem aperfeiçoado  ou seja bonitooooo!!!!",1968.0,F,RS
2018-03-26 08:11:48,f1bb3ce094cae48634ffb29bcda489895b5a93528b764bf31a9f72e4dc94a874,188213,Livro - Senhor Dos Anéis - 3 Volumes,,Livros,Literatura Estrangeira,Ótima coleção!,5,Yes,Produto em perfeito estado. Ótimo para quem é fã. Recomendo!,1990.0,F,RN
2018-01-03 10:00:09,50f950dd8d27b585489ec21538862f2ed25f9e94c66c971f5cbc36f84ceb0b30,10593410,Teclado Notebook Hp G42-219 G42-230 G42-233 G42-234 G42-235dx Original Abnt2,,Informática e Acessórios,Peças para Notebook,muito bom  gostei muito do produto,4,Yes,recomendo o produto muito bom chegou dentro da data combinada recomendo  a quem precisar,1966.0,M,SP
2018-02-02 10:27:02,94c643e6bc00b6e69b383964359afd39f06c5dc731eefd1ebf56fcce3ea81e14,21733371,Lowell Keeping Liss Liso Mágico - Fluído Termoativado 200ml,,Beleza e Perfumaria,Cabelo,AMERICANAS NEGA ATENDIMENTO APÓS COMPRA,1,No,"NUNCA MAIS COMPRO AQUI, AMERICANAS DESRESPEITA DIREITOS DO CONSUMIDOR E RECEBI O PRODUTO ABERTO E USADO!",1969.0,F,SP
